idproducto;idcentro;nombre;codigo;descripcion
503;5;COMPRESOR;5367DRTS58;Repuesto 
504;5;RADIADOR;ASDR456455;Repuesto 
505;5;ESCAPE;TYGD5679LL;Repuesto 
506;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
507;5;HALOGENOS;ARTY0986450;Repuesto 
508;5;FILTRO DE AIRE;ADT157863;Repuesto 
509;5;TIJERETA;4587RADADD;Repuesto 
510;5;BUJIAS;85FDTG2345;Repuesto 
511;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
512;5;RETROVISOR;GDS0278DW;Repuesto 
513;5;AMORTIGUADORES;SDFCV44574;Repuesto 
514;5;BATERIAS DIENER;89JHTF654;Repuesto 
515;5;TURBINA;ASWD5478;Repuesto 
516;5;COMPRESOR;5367DRTS58;Repuesto 
517;5;RADIADOR;ASDR456455;Repuesto 
518;5;ESCAPE;TYGD5679LL;Repuesto 
519;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
520;5;HALOGENOS;ARTY0986450;Repuesto 
521;5;FILTRO DE AIRE;ADT157863;Repuesto 
522;5;TIJERETA;4587RADADD;Repuesto 
523;5;BUJIAS;85FDTG2345;Repuesto 
524;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
525;5;RETROVISOR;GDS0278DW;Repuesto 
526;5;AMORTIGUADORES;SDFCV44574;Repuesto 
527;5;BATERIAS DIENER;89JHTF654;Repuesto 
528;5;TURBINA;ASWD5478;Repuesto 
529;5;COMPRESOR;5367DRTS58;Repuesto 
530;5;RADIADOR;ASDR456455;Repuesto 
531;5;ESCAPE;TYGD5679LL;Repuesto 
532;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
533;5;HALOGENOS;ARTY0986450;Repuesto 
534;5;FILTRO DE AIRE;ADT157863;Repuesto 
535;5;TIJERETA;4587RADADD;Repuesto 
536;5;BUJIAS;85FDTG2345;Repuesto 
537;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
538;5;RETROVISOR;GDS0278DW;Repuesto 
539;5;AMORTIGUADORES;SDFCV44574;Repuesto 
540;5;BATERIAS DIENER;89JHTF654;Repuesto 
541;5;TURBINA;ASWD5478;Repuesto 
542;5;COMPRESOR;5367DRTS58;Repuesto 
543;5;RADIADOR;ASDR456455;Repuesto 
544;5;ESCAPE;TYGD5679LL;Repuesto 
545;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
546;5;HALOGENOS;ARTY0986450;Repuesto 
547;5;FILTRO DE AIRE;ADT157863;Repuesto 
548;5;TIJERETA;4587RADADD;Repuesto 
549;5;BUJIAS;85FDTG2345;Repuesto 
550;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
551;5;RETROVISOR;GDS0278DW;Repuesto 
552;5;AMORTIGUADORES;SDFCV44574;Repuesto 
553;5;BATERIAS DIENER;89JHTF654;Repuesto 
554;5;TURBINA;ASWD5478;Repuesto 
555;5;COMPRESOR;5367DRTS58;Repuesto 
556;5;RADIADOR;ASDR456455;Repuesto 
557;5;ESCAPE;TYGD5679LL;Repuesto 
558;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
559;5;HALOGENOS;ARTY0986450;Repuesto 
560;5;FILTRO DE AIRE;ADT157863;Repuesto 
561;5;TIJERETA;4587RADADD;Repuesto 
562;5;BUJIAS;85FDTG2345;Repuesto 
563;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
564;5;RETROVISOR;GDS0278DW;Repuesto 
565;5;AMORTIGUADORES;SDFCV44574;Repuesto 
566;5;BATERIAS DIENER;89JHTF654;Repuesto 
567;5;TURBINA;ASWD5478;Repuesto 
568;5;COMPRESOR;5367DRTS58;Repuesto 
569;5;RADIADOR;ASDR456455;Repuesto 
570;5;ESCAPE;TYGD5679LL;Repuesto 
571;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
572;5;HALOGENOS;ARTY0986450;Repuesto 
573;5;FILTRO DE AIRE;ADT157863;Repuesto 
574;5;TIJERETA;4587RADADD;Repuesto 
575;5;BUJIAS;85FDTG2345;Repuesto 
576;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
577;5;RETROVISOR;GDS0278DW;Repuesto 
578;5;AMORTIGUADORES;SDFCV44574;Repuesto 
579;5;BATERIAS DIENER;89JHTF654;Repuesto 
580;5;TURBINA;ASWD5478;Repuesto 
581;5;COMPRESOR;5367DRTS58;Repuesto 
582;5;RADIADOR;ASDR456455;Repuesto 
583;5;ESCAPE;TYGD5679LL;Repuesto 
584;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
585;5;HALOGENOS;ARTY0986450;Repuesto 
586;5;FILTRO DE AIRE;ADT157863;Repuesto 
587;5;TIJERETA;4587RADADD;Repuesto 
588;5;BUJIAS;85FDTG2345;Repuesto 
589;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
590;5;RETROVISOR;GDS0278DW;Repuesto 
591;5;AMORTIGUADORES;SDFCV44574;Repuesto 
592;5;BATERIAS DIENER;89JHTF654;Repuesto 
593;5;TURBINA;ASWD5478;Repuesto 
594;5;COMPRESOR;5367DRTS58;Repuesto 
595;5;RADIADOR;ASDR456455;Repuesto 
596;5;ESCAPE;TYGD5679LL;Repuesto 
597;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
598;5;HALOGENOS;ARTY0986450;Repuesto 
599;5;FILTRO DE AIRE;ADT157863;Repuesto 
600;5;TIJERETA;4587RADADD;Repuesto 
601;5;BUJIAS;85FDTG2345;Repuesto 
602;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
603;5;RETROVISOR;GDS0278DW;Repuesto 
604;5;AMORTIGUADORES;SDFCV44574;Repuesto 
605;5;BATERIAS DIENER;89JHTF654;Repuesto 
606;5;TURBINA;ASWD5478;Repuesto 
607;5;COMPRESOR;5367DRTS58;Repuesto 
608;5;RADIADOR;ASDR456455;Repuesto 
609;5;ESCAPE;TYGD5679LL;Repuesto 
610;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
611;5;HALOGENOS;ARTY0986450;Repuesto 
612;5;FILTRO DE AIRE;ADT157863;Repuesto 
613;5;TIJERETA;4587RADADD;Repuesto 
614;5;BUJIAS;85FDTG2345;Repuesto 
615;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
616;5;RETROVISOR;GDS0278DW;Repuesto 
617;5;AMORTIGUADORES;SDFCV44574;Repuesto 
618;5;BATERIAS DIENER;89JHTF654;Repuesto 
619;5;TURBINA;ASWD5478;Repuesto 
620;5;COMPRESOR;5367DRTS58;Repuesto 
621;5;RADIADOR;ASDR456455;Repuesto 
622;5;ESCAPE;TYGD5679LL;Repuesto 
623;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
624;5;HALOGENOS;ARTY0986450;Repuesto 
625;5;FILTRO DE AIRE;ADT157863;Repuesto 
626;5;TIJERETA;4587RADADD;Repuesto 
627;5;BUJIAS;85FDTG2345;Repuesto 
628;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
629;5;RETROVISOR;GDS0278DW;Repuesto 
630;5;AMORTIGUADORES;SDFCV44574;Repuesto 
631;5;BATERIAS DIENER;89JHTF654;Repuesto 
632;5;TURBINA;ASWD5478;Repuesto 
633;5;COMPRESOR;5367DRTS58;Repuesto 
634;5;RADIADOR;ASDR456455;Repuesto 
635;5;ESCAPE;TYGD5679LL;Repuesto 
636;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
637;5;HALOGENOS;ARTY0986450;Repuesto 
638;6;FILTRO DE AIRE;ADT157863;Repuesto 
639;6;TIJERETA;4587RADADD;Repuesto 
640;6;BUJIAS;85FDTG2345;Repuesto 
641;6;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
642;6;RETROVISOR;GDS0278DW;Repuesto 
643;6;AMORTIGUADORES;SDFCV44574;Repuesto 
644;6;BATERIAS DIENER;89JHTF654;Repuesto 
645;6;TURBINA;ASWD5478;Repuesto 
646;6;COMPRESOR;5367DRTS58;Repuesto 
647;6;RADIADOR;ASDR456455;Repuesto 
648;6;ESCAPE;TYGD5679LL;Repuesto 
649;6;DISCO DE FRENOS;VGT5862DE;Repuesto 
650;6;HALOGENOS;ARTY0986450;Repuesto 
651;6;FILTRO DE AIRE;ADT157863;Repuesto 
652;6;TIJERETA;4587RADADD;Repuesto 
653;6;BUJIAS;85FDTG2345;Repuesto 
654;6;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
655;6;RETROVISOR;GDS0278DW;Repuesto 
656;6;AMORTIGUADORES;SDFCV44574;Repuesto 
657;6;BATERIAS DIENER;89JHTF654;Repuesto 
658;6;TURBINA;ASWD5478;Repuesto 
659;6;COMPRESOR;5367DRTS58;Repuesto 
660;6;RADIADOR;ASDR456455;Repuesto 
661;6;ESCAPE;TYGD5679LL;Repuesto 
662;6;DISCO DE FRENOS;VGT5862DE;Repuesto 
663;6;HALOGENOS;ARTY0986450;Repuesto 
664;6;FILTRO DE AIRE;ADT157863;Repuesto 
665;6;TIJERETA;4587RADADD;Repuesto 
666;6;BUJIAS;85FDTG2345;Repuesto 
667;6;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
668;6;RETROVISOR;GDS0278DW;Repuesto 
669;6;AMORTIGUADORES;SDFCV44574;Repuesto 
670;6;BATERIAS DIENER;89JHTF654;Repuesto 
671;6;TURBINA;ASWD5478;Repuesto 
672;6;COMPRESOR;5367DRTS58;Repuesto 
673;6;RADIADOR;ASDR456455;Repuesto 
674;6;ESCAPE;TYGD5679LL;Repuesto 
675;6;DISCO DE FRENOS;VGT5862DE;Repuesto 
676;6;HALOGENOS;ARTY0986450;Repuesto 
677;1;FILTRO DE AIRE;ADT157863;Repuesto 
678;1;TIJERETA;4587RADADD;Repuesto 
679;1;BUJIAS;85FDTG2345;Repuesto 
680;1;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
681;1;RETROVISOR;GDS0278DW;Repuesto 
682;1;AMORTIGUADORES;SDFCV44574;Repuesto 
683;1;BATERIAS DIENER;89JHTF654;Repuesto 
684;1;TURBINA;ASWD5478;Repuesto 
685;1;COMPRESOR;5367DRTS58;Repuesto 
686;1;RADIADOR;ASDR456455;Repuesto 
687;1;ESCAPE;TYGD5679LL;Repuesto 
688;1;DISCO DE FRENOS;VGT5862DE;Repuesto 
689;1;HALOGENOS;ARTY0986450;Repuesto 
690;1;FILTRO DE AIRE;ADT157863;Repuesto 
691;1;TIJERETA;4587RADADD;Repuesto 
692;1;BUJIAS;85FDTG2345;Repuesto 
693;1;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
694;1;RETROVISOR;GDS0278DW;Repuesto 
695;1;AMORTIGUADORES;SDFCV44574;Repuesto 
696;1;BATERIAS DIENER;89JHTF654;Repuesto 
697;1;TURBINA;ASWD5478;Repuesto 
698;1;COMPRESOR;5367DRTS58;Repuesto 
699;1;RADIADOR;ASDR456455;Repuesto 
700;1;ESCAPE;TYGD5679LL;Repuesto 
701;1;DISCO DE FRENOS;VGT5862DE;Repuesto 
702;1;HALOGENOS;ARTY0986450;Repuesto 
703;2;FILTRO DE AIRE;ADT157863;Repuesto 
704;2;TIJERETA;4587RADADD;Repuesto 
705;2;BUJIAS;85FDTG2345;Repuesto 
706;2;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
707;2;RETROVISOR;GDS0278DW;Repuesto 
708;2;AMORTIGUADORES;SDFCV44574;Repuesto 
709;2;BATERIAS DIENER;89JHTF654;Repuesto 
710;2;TURBINA;ASWD5478;Repuesto 
711;2;COMPRESOR;5367DRTS58;Repuesto 
712;2;RADIADOR;ASDR456455;Repuesto 
713;2;ESCAPE;TYGD5679LL;Repuesto 
714;2;DISCO DE FRENOS;VGT5862DE;Repuesto 
715;2;HALOGENOS;ARTY0986450;Repuesto 
716;2;FILTRO DE AIRE;ADT157863;Repuesto 
717;2;TIJERETA;4587RADADD;Repuesto 
718;2;BUJIAS;85FDTG2345;Repuesto 
719;2;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
720;2;RETROVISOR;GDS0278DW;Repuesto 
721;2;AMORTIGUADORES;SDFCV44574;Repuesto 
722;2;BATERIAS DIENER;89JHTF654;Repuesto 
723;2;TURBINA;ASWD5478;Repuesto 
724;2;COMPRESOR;5367DRTS58;Repuesto 
725;2;RADIADOR;ASDR456455;Repuesto 
726;2;ESCAPE;TYGD5679LL;Repuesto 
727;2;DISCO DE FRENOS;VGT5862DE;Repuesto 
728;2;HALOGENOS;ARTY0986450;Repuesto 
729;2;FILTRO DE AIRE;ADT157863;Repuesto 
730;2;TIJERETA;4587RADADD;Repuesto 
731;2;BUJIAS;85FDTG2345;Repuesto 
732;2;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
733;2;RETROVISOR;GDS0278DW;Repuesto 
734;2;AMORTIGUADORES;SDFCV44574;Repuesto 
735;2;BATERIAS DIENER;89JHTF654;Repuesto 
736;2;TURBINA;ASWD5478;Repuesto 
737;2;COMPRESOR;5367DRTS58;Repuesto 
738;2;RADIADOR;ASDR456455;Repuesto 
739;2;ESCAPE;TYGD5679LL;Repuesto 
740;2;DISCO DE FRENOS;VGT5862DE;Repuesto 
741;2;HALOGENOS;ARTY0986450;Repuesto 
742;3;FILTRO DE AIRE;ADT157863;Repuesto 
743;3;TIJERETA;4587RADADD;Repuesto 
744;3;BUJIAS;85FDTG2345;Repuesto 
745;3;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
746;3;RETROVISOR;GDS0278DW;Repuesto 
747;3;AMORTIGUADORES;SDFCV44574;Repuesto 
748;3;BATERIAS DIENER;89JHTF654;Repuesto 
749;3;TURBINA;ASWD5478;Repuesto 
750;3;COMPRESOR;5367DRTS58;Repuesto 
751;3;RADIADOR;ASDR456455;Repuesto 
752;3;ESCAPE;TYGD5679LL;Repuesto 
753;3;DISCO DE FRENOS;VGT5862DE;Repuesto 
754;3;HALOGENOS;ARTY0986450;Repuesto 
755;3;FILTRO DE AIRE;ADT157863;Repuesto 
756;3;TIJERETA;4587RADADD;Repuesto 
757;3;BUJIAS;85FDTG2345;Repuesto 
758;3;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
759;3;RETROVISOR;GDS0278DW;Repuesto 
760;3;AMORTIGUADORES;SDFCV44574;Repuesto 
761;3;BATERIAS DIENER;89JHTF654;Repuesto 
762;3;TURBINA;ASWD5478;Repuesto 
763;3;COMPRESOR;5367DRTS58;Repuesto 
764;3;RADIADOR;ASDR456455;Repuesto 
765;3;ESCAPE;TYGD5679LL;Repuesto 
766;3;DISCO DE FRENOS;VGT5862DE;Repuesto 
767;3;HALOGENOS;ARTY0986450;Repuesto 
768;3;FILTRO DE AIRE;ADT157863;Repuesto 
769;3;TIJERETA;4587RADADD;Repuesto 
770;3;BUJIAS;85FDTG2345;Repuesto 
771;3;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
772;3;RETROVISOR;GDS0278DW;Repuesto 
773;3;AMORTIGUADORES;SDFCV44574;Repuesto 
774;3;BATERIAS DIENER;89JHTF654;Repuesto 
775;3;TURBINA;ASWD5478;Repuesto 
776;3;COMPRESOR;5367DRTS58;Repuesto 
777;3;RADIADOR;ASDR456455;Repuesto 
778;3;ESCAPE;TYGD5679LL;Repuesto 
779;3;DISCO DE FRENOS;VGT5862DE;Repuesto 
780;3;HALOGENOS;ARTY0986450;Repuesto 
781;4;FILTRO DE AIRE;ADT157863;Repuesto 
782;4;TIJERETA;4587RADADD;Repuesto 
783;4;BUJIAS;85FDTG2345;Repuesto 
784;4;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
785;4;RETROVISOR;GDS0278DW;Repuesto 
786;4;AMORTIGUADORES;SDFCV44574;Repuesto 
787;4;BATERIAS DIENER;89JHTF654;Repuesto 
788;4;TURBINA;ASWD5478;Repuesto 
789;4;COMPRESOR;5367DRTS58;Repuesto 
790;4;RADIADOR;ASDR456455;Repuesto 
791;4;ESCAPE;TYGD5679LL;Repuesto 
792;4;DISCO DE FRENOS;VGT5862DE;Repuesto 
793;4;HALOGENOS;ARTY0986450;Repuesto 
794;4;FILTRO DE AIRE;ADT157863;Repuesto 
795;4;TIJERETA;4587RADADD;Repuesto 
796;4;BUJIAS;85FDTG2345;Repuesto 
797;4;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
798;4;RETROVISOR;GDS0278DW;Repuesto 
799;4;AMORTIGUADORES;SDFCV44574;Repuesto 
800;4;BATERIAS DIENER;89JHTF654;Repuesto 
801;4;TURBINA;ASWD5478;Repuesto 
802;4;COMPRESOR;5367DRTS58;Repuesto 
803;4;RADIADOR;ASDR456455;Repuesto 
804;4;ESCAPE;TYGD5679LL;Repuesto 
805;4;DISCO DE FRENOS;VGT5862DE;Repuesto 
806;4;HALOGENOS;ARTY0986450;Repuesto 
807;4;FILTRO DE AIRE;ADT157863;Repuesto 
808;4;TIJERETA;4587RADADD;Repuesto 
809;4;BUJIAS;85FDTG2345;Repuesto 
810;4;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
811;4;RETROVISOR;GDS0278DW;Repuesto 
812;4;AMORTIGUADORES;SDFCV44574;Repuesto 
813;4;BATERIAS DIENER;89JHTF654;Repuesto 
814;4;TURBINA;ASWD5478;Repuesto 
815;4;COMPRESOR;5367DRTS58;Repuesto 
816;4;RADIADOR;ASDR456455;Repuesto 
817;4;ESCAPE;TYGD5679LL;Repuesto 
818;4;DISCO DE FRENOS;VGT5862DE;Repuesto 
819;4;HALOGENOS;ARTY0986450;Repuesto 
820;5;FILTRO DE AIRE;ADT157863;Repuesto 
821;5;TIJERETA;4587RADADD;Repuesto 
822;5;BUJIAS;85FDTG2345;Repuesto 
823;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
824;5;RETROVISOR;GDS0278DW;Repuesto 
825;5;AMORTIGUADORES;SDFCV44574;Repuesto 
826;5;BATERIAS DIENER;89JHTF654;Repuesto 
827;5;TURBINA;ASWD5478;Repuesto 
828;5;COMPRESOR;5367DRTS58;Repuesto 
829;5;RADIADOR;ASDR456455;Repuesto 
830;5;ESCAPE;TYGD5679LL;Repuesto 
831;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
832;5;HALOGENOS;ARTY0986450;Repuesto 
833;5;FILTRO DE AIRE;ADT157863;Repuesto 
834;5;TIJERETA;4587RADADD;Repuesto 
835;5;BUJIAS;85FDTG2345;Repuesto 
836;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
837;5;RETROVISOR;GDS0278DW;Repuesto 
838;5;AMORTIGUADORES;SDFCV44574;Repuesto 
839;5;BATERIAS DIENER;89JHTF654;Repuesto 
840;5;TURBINA;ASWD5478;Repuesto 
841;5;COMPRESOR;5367DRTS58;Repuesto 
842;5;RADIADOR;ASDR456455;Repuesto 
843;5;ESCAPE;TYGD5679LL;Repuesto 
844;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
845;5;HALOGENOS;ARTY0986450;Repuesto 
846;5;FILTRO DE AIRE;ADT157863;Repuesto 
847;5;TIJERETA;4587RADADD;Repuesto 
848;5;BUJIAS;85FDTG2345;Repuesto 
849;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
850;5;RETROVISOR;GDS0278DW;Repuesto 
851;5;AMORTIGUADORES;SDFCV44574;Repuesto 
852;5;BATERIAS DIENER;89JHTF654;Repuesto 
853;5;TURBINA;ASWD5478;Repuesto 
854;5;COMPRESOR;5367DRTS58;Repuesto 
855;5;RADIADOR;ASDR456455;Repuesto 
856;5;ESCAPE;TYGD5679LL;Repuesto 
857;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
858;5;HALOGENOS;ARTY0986450;Repuesto 
859;5;FILTRO DE AIRE;ADT157863;Repuesto 
860;5;TIJERETA;4587RADADD;Repuesto 
861;5;BUJIAS;85FDTG2345;Repuesto 
862;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
863;5;RETROVISOR;GDS0278DW;Repuesto 
864;5;AMORTIGUADORES;SDFCV44574;Repuesto 
865;5;BATERIAS DIENER;89JHTF654;Repuesto 
866;5;TURBINA;ASWD5478;Repuesto 
867;5;COMPRESOR;5367DRTS58;Repuesto 
868;5;RADIADOR;ASDR456455;Repuesto 
869;5;ESCAPE;TYGD5679LL;Repuesto 
870;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
871;5;HALOGENOS;ARTY0986450;Repuesto 
872;5;FILTRO DE AIRE;ADT157863;Repuesto 
873;5;TIJERETA;4587RADADD;Repuesto 
874;5;BUJIAS;85FDTG2345;Repuesto 
875;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
876;5;RETROVISOR;GDS0278DW;Repuesto 
877;5;AMORTIGUADORES;SDFCV44574;Repuesto 
878;5;BATERIAS DIENER;89JHTF654;Repuesto 
879;5;TURBINA;ASWD5478;Repuesto 
880;5;COMPRESOR;5367DRTS58;Repuesto 
881;5;RADIADOR;ASDR456455;Repuesto 
882;5;ESCAPE;TYGD5679LL;Repuesto 
883;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
884;5;HALOGENOS;ARTY0986450;Repuesto 
885;5;FILTRO DE AIRE;ADT157863;Repuesto 
886;5;TIJERETA;4587RADADD;Repuesto 
887;5;BUJIAS;85FDTG2345;Repuesto 
888;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
889;5;RETROVISOR;GDS0278DW;Repuesto 
890;5;AMORTIGUADORES;SDFCV44574;Repuesto 
891;5;BATERIAS DIENER;89JHTF654;Repuesto 
892;5;TURBINA;ASWD5478;Repuesto 
893;5;COMPRESOR;5367DRTS58;Repuesto 
894;5;RADIADOR;ASDR456455;Repuesto 
895;5;ESCAPE;TYGD5679LL;Repuesto 
896;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
897;5;HALOGENOS;ARTY0986450;Repuesto 
898;5;FILTRO DE AIRE;ADT157863;Repuesto 
899;5;TIJERETA;4587RADADD;Repuesto 
900;5;BUJIAS;85FDTG2345;Repuesto 
901;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
902;5;RETROVISOR;GDS0278DW;Repuesto 
903;5;AMORTIGUADORES;SDFCV44574;Repuesto 
904;5;BATERIAS DIENER;89JHTF654;Repuesto 
905;5;TURBINA;ASWD5478;Repuesto 
906;5;COMPRESOR;5367DRTS58;Repuesto 
907;5;RADIADOR;ASDR456455;Repuesto 
908;5;ESCAPE;TYGD5679LL;Repuesto 
909;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
910;5;HALOGENOS;ARTY0986450;Repuesto 
911;5;FILTRO DE AIRE;ADT157863;Repuesto 
912;5;TIJERETA;4587RADADD;Repuesto 
913;5;BUJIAS;85FDTG2345;Repuesto 
914;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
915;5;RETROVISOR;GDS0278DW;Repuesto 
916;5;AMORTIGUADORES;SDFCV44574;Repuesto 
917;5;BATERIAS DIENER;89JHTF654;Repuesto 
918;5;TURBINA;ASWD5478;Repuesto 
919;5;COMPRESOR;5367DRTS58;Repuesto 
920;5;RADIADOR;ASDR456455;Repuesto 
921;5;ESCAPE;TYGD5679LL;Repuesto 
922;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
923;5;HALOGENOS;ARTY0986450;Repuesto 
924;5;FILTRO DE AIRE;ADT157863;Repuesto 
925;5;TIJERETA;4587RADADD;Repuesto 
926;5;BUJIAS;85FDTG2345;Repuesto 
927;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
928;5;RETROVISOR;GDS0278DW;Repuesto 
929;5;AMORTIGUADORES;SDFCV44574;Repuesto 
930;5;BATERIAS DIENER;89JHTF654;Repuesto 
931;5;TURBINA;ASWD5478;Repuesto 
932;5;COMPRESOR;5367DRTS58;Repuesto 
933;5;RADIADOR;ASDR456455;Repuesto 
934;5;ESCAPE;TYGD5679LL;Repuesto 
935;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
936;5;HALOGENOS;ARTY0986450;Repuesto 
937;5;FILTRO DE AIRE;ADT157863;Repuesto 
938;5;TIJERETA;4587RADADD;Repuesto 
939;5;BUJIAS;85FDTG2345;Repuesto 
940;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
941;5;RETROVISOR;GDS0278DW;Repuesto 
942;5;AMORTIGUADORES;SDFCV44574;Repuesto 
943;5;BATERIAS DIENER;89JHTF654;Repuesto 
944;5;TURBINA;ASWD5478;Repuesto 
945;5;COMPRESOR;5367DRTS58;Repuesto 
946;5;RADIADOR;ASDR456455;Repuesto 
947;5;ESCAPE;TYGD5679LL;Repuesto 
948;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
949;5;HALOGENOS;ARTY0986450;Repuesto 
950;5;FILTRO DE AIRE;ADT157863;Repuesto 
951;5;TIJERETA;4587RADADD;Repuesto 
952;5;BUJIAS;85FDTG2345;Repuesto 
953;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
954;5;RETROVISOR;GDS0278DW;Repuesto 
955;5;AMORTIGUADORES;SDFCV44574;Repuesto 
956;5;BATERIAS DIENER;89JHTF654;Repuesto 
957;5;TURBINA;ASWD5478;Repuesto 
958;5;COMPRESOR;5367DRTS58;Repuesto 
959;5;RADIADOR;ASDR456455;Repuesto 
960;5;ESCAPE;TYGD5679LL;Repuesto 
961;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
962;5;HALOGENOS;ARTY0986450;Repuesto 
963;5;FILTRO DE AIRE;ADT157863;Repuesto 
964;5;TIJERETA;4587RADADD;Repuesto 
965;5;BUJIAS;85FDTG2345;Repuesto 
966;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
967;5;RETROVISOR;GDS0278DW;Repuesto 
968;5;AMORTIGUADORES;SDFCV44574;Repuesto 
969;5;BATERIAS DIENER;89JHTF654;Repuesto 
970;5;TURBINA;ASWD5478;Repuesto 
971;5;COMPRESOR;5367DRTS58;Repuesto 
972;5;RADIADOR;ASDR456455;Repuesto 
973;5;ESCAPE;TYGD5679LL;Repuesto 
974;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
975;5;HALOGENOS;ARTY0986450;Repuesto 
976;6;FILTRO DE AIRE;ADT157863;Repuesto 
977;6;TIJERETA;4587RADADD;Repuesto 
978;6;BUJIAS;85FDTG2345;Repuesto 
979;6;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
980;6;RETROVISOR;GDS0278DW;Repuesto 
981;6;AMORTIGUADORES;SDFCV44574;Repuesto 
982;6;BATERIAS DIENER;89JHTF654;Repuesto 
983;6;TURBINA;ASWD5478;Repuesto 
984;6;COMPRESOR;5367DRTS58;Repuesto 
985;6;RADIADOR;ASDR456455;Repuesto 
986;6;ESCAPE;TYGD5679LL;Repuesto 
987;6;DISCO DE FRENOS;VGT5862DE;Repuesto 
988;6;HALOGENOS;ARTY0986450;Repuesto 
989;6;FILTRO DE AIRE;ADT157863;Repuesto 
990;6;TIJERETA;4587RADADD;Repuesto 
991;6;BUJIAS;85FDTG2345;Repuesto 
992;6;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
993;6;RETROVISOR;GDS0278DW;Repuesto 
994;6;AMORTIGUADORES;SDFCV44574;Repuesto 
995;6;BATERIAS DIENER;89JHTF654;Repuesto 
996;6;TURBINA;ASWD5478;Repuesto 
997;6;COMPRESOR;5367DRTS58;Repuesto 
998;6;RADIADOR;ASDR456455;Repuesto 
999;6;ESCAPE;TYGD5679LL;Repuesto 
1000;1;FILTRO DE AIRE;ADT157863;Repuesto 
1001;1;TIJERETA;4587RADADD;Repuesto 
1002;1;BUJIAS;85FDTG2345;Repuesto 
1003;1;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1004;1;RETROVISOR;GDS0278DW;Repuesto 
1005;1;AMORTIGUADORES;SDFCV44574;Repuesto 
